Areaname;Obama vote percent, 2008 (n);Population, 2013 estimate / Land area in square miles, 2010 (n);Population, percent change - April 1, 2010 to July 1, 2013 (n);Persons 65 years and over, percent, 2013 (n);Female persons, percent, 2013 (n);White alone, percent, 2013 (n);Black or African American alone, percent, 2013 (n);American Indian and Alaska Native alone, percent, 2013 (n);Asian alone, percent, 2013 (n);Native Hawaiian and Other Pacific Islander alone, percent, 2013 (n);Hispanic or Latino, percent, 2013 (n);White alone, not Hispanic or Latino, percent, 2013 (n);Language other than English spoken at home, pct age 5+, 2008-2012 (n);Bachelor's degree or higher, percent of persons age 25+, 2008-2012 (n);Median household income, 2008-2012 (n);Persons below poverty level, percent, 2008-2012 (n)
Marion, MS;-0.5429147880051005;-0.12278877984429494;-1.166232853177265;-0.26497602823475125;0.7413990800469632;-1.1787311132857592;1.614557619784289;-0.2666978964714648;-0.3916297417996157;-0.12409134446983397;-0.5553310298942753;-0.6295148956610063;-0.618365156467974;-0.716802032394097;-1.1580346014638945;1.4611055556145223
Marshall, MS;1.2510829241193175;-0.12085130331937656;-0.6396382922967385;-0.6305985967042027;0.3407274248314919;-2.1013209850501537;2.6461512783708283;-0.2535703771910893;-0.4291135190843527;-0.12409134446983397;-0.40604134457363755;-1.465546852837341;-0.5227690156204929;-1.001993356025889;-0.9400324643013754;1.150356146946472
Monroe, MS;-0.036544466034498624;-0.12338824946974383;-0.8564713467769554;0.009240898117337209;0.9194753712538389;-1.05571913038384;1.4830121196960726;-0.2666978964714648;-0.4291135190843527;-0.12409134446983397;-0.577724482692371;-0.5086428054668378;-0.6705085060211454;-0.751024991229912;-0.8634711894536289;0.7153069748112015
Montgomery, MS;0.30344703586004856;-0.13537659014102274;-1.166232853177265;0.2377550034107444;1.0085135168572783;-1.9598572047129468;2.5076823309095477;-0.2666978964714648;-0.3916297417996157;-0.12409134446983397;-0.570259998426339;-1.2540206949975454;-0.7661046468686263;-0.7053943794488252;-1.277792907345386;2.517653545085893
Neshoba, MS;-1.0275835247483909;-0.12082487107155204;-0.298900635256398;-0.6763014177628844;1.053032589658995;-1.5354658637013252;0.8322080666280544;1.8599602269493618;-0.31666218723014183;-0.12409134446983397;-0.5180086085641158;-0.9165861098721574;0.18116620334732197;-0.853693867737357;-0.6514359573560825;0.9172940904454343
Newton, MS;-0.6369549906567835;-0.12884694631931973;-0.14401988205624322;-0.26497602823475125;0.8749562984521192;-1.332496091913158;1.4622417775768808;0.3502955097061825;-0.35414596451487873;-0.12409134446983397;-0.5404020613622116;-0.7604596600380229;-0.2968145008900832;-0.7053943794488252;-0.8183412173424983;0.46670744787676166
Noxubee, MS;2.517008729045822;-0.14099907614433552;-1.3211136063774198;-0.5391929545868398;0.7413990800469632;-3.583615379018282;4.328548990025387;-0.2666978964714648;-0.4291135190843527;-0.12409134446983397;-0.5851889669584028;-2.5685046758591317;-0.618365156467974;-0.9563627442448022;-1.9323035643313913;3.0925399511217866
Oktibbeha, MS;0.5855676438150981;-0.08967468478947163;0.7852646371446858;-1.658912070524535;0.16265113362461295;-1.6400260491679564;1.919189304199106;-0.2666978964714648;0.6579160221730189;-0.01810789455986609;-0.5404020613622116;-1.0072401775177842;-0.3576484087021166;2.6940861982421342;-1.362674232917531;2.7817905424537366
Panola, MS;0.8242850813155246;-0.12169396411398288;-0.3918290871764909;-0.7448556493509063;0.7859181528486829;-2.2427847653873614;2.798467120578237;-0.2535703771910893;-0.3916297417996157;-0.12409134446983397;-0.5404020613622116;-1.495764875385883;-0.7052707390565931;-0.5228719323244785;-0.7981713974045629;1.69416761211556
Pearl River, MS;-1.6135263258858017;-0.11171646691214844;-0.5467098403766457;-0.15071897558804767;0.3407274248314919;-0.04702087058810105;0.2367915925445484;-0.21418781934996292;-0.31666218723014183;-0.01810789455986609;-0.42843479737173323;0.2216260727895988;-0.618365156467974;-0.5685025441055652;-0.31132236865264606;0.8551442087118245
Perry, MS;-1.0420512482332651;-0.1394268118076037;-0.4228052378165219;-0.1050161545293664;0.5633227888400874;-0.41605681929385907;0.7352798034051582;-0.24044285791071388;-0.4291135190843527;-0.12409134446983397;-0.577724482692371;0.010099914949803206;-0.7487235303509027;-1.3784459032198542;-0.815399785268216;0.6531570930775917
Pike, MS;0.715777155178967;-0.0948617284274589;-0.4228052378165219;-0.42493590194013614;1.1865898080641542;-2.4273027397402402;2.9923236470240298;-0.2535703771910893;-0.2791784099454049;-0.12409134446983397;-0.5627955141603072;-1.631745976854323;-0.5575312486559406;-0.4202030558170333;-0.876749654246103;1.5387929077815348
Pontotoc, MS;-1.324171856188315;-0.11500571357933151;0.8472169384247477;-0.790558470409588;0.2071702064263327;-0.16388225434492476;0.416801224244213;-0.21418781934996292;-0.3916297417996157;-0.01810789455986609;-0.20450026939077662;0.010099914949803206;-0.33157673392553083;-0.8651015206826287;-0.4525111082181942;-0.10817895815913149
Prentiss, MS;-1.0058819395210794;-0.11551396644171934;0.010860871143911635;-0.15071897558804767;0.3407274248314919;-0.05932206887829316;0.3337198557674448;-0.2535703771910893;-0.4291135190843527;-0.12409134446983397;-0.5553310298942753;0.2921347920695309;-0.618365156467974;-0.9107321324637154;-1.0379401319167705;1.2435809695468873
Quitman, MS;1.8659611722264768;-0.1391316409579495;-1.6928274140577912;-0.49349013352815846;1.053032589658995;-3.47905519355165;4.176233147817977;-0.2666978964714648;-0.3916297417996157;-0.12409134446983397;-0.5926534512244347;-2.4728142711220813;-0.6878896225388692;-0.8765091736279004;-1.8933926200344575;3.341139478056226
Rankin, MS;-1.3531073031580636;-0.04334220138922418;1.0020976916249025;-0.9962211651736541;0.7859181528486829;-0.4714122115997231;0.7352798034051582;-0.2666978964714648;-0.05427574623698317;-0.01810789455986609;-0.4657572187018927;-0.10069950106151765;-0.4706256660673214;0.9943459093966542;1.004170095882785;-0.7607527163620369
Scott, MS;0.11536663055668206;-0.12383572059717832;-0.11304373141621223;-0.8819641125269505;0.5188037160383676;-1.6092730534424764;2.0022706726758743;-0.20106030006958747;-0.35414596451487873;0.4058259050800054;0.13886600684669015;-1.3497110997345958;0.0334267129466694;-1.1160698854786057;-0.8883473007104159;0.932831560878837
Sharkey, MS;1.931065927908412;-0.1438430282143301;-1.4140420582975126;-0.4020844914107955;1.631780536081345;-3.5036575901320344;4.252391068921682;-0.2798254157518403;-0.3916297417996157;-0.12409134446983397;-0.5553310298942753;-2.5181413049448946;-0.6444368312445596;-0.04375050862306796;-1.118115166170064;3.030390069388176
Simpson, MS;-0.23909259482273917;-0.12368593366729402;-0.11304373141621223;-0.4477873124694772;0.607841861641804;-1.3878514842190217;1.8291844883492738;-0.2535703771910893;-0.35414596451487873;-0.01810789455986609;-0.5329375770961796;-0.7957140196779886;-0.6009840399502501;-0.6255408088319235;-0.6443765203778051;0.932831560878837
Smith, MS;-1.2880025474761292;-0.13561835238636477;-0.6086621416567077;-0.05931333347068511;0.8749562984521192;-0.5944241945016424;0.991447356208527;-0.2798254157518403;-0.4665972963690896;-0.12409134446983397;-0.5553310298942753;-0.14602653488433123;-0.6531273895034215;-0.5685025441055652;-0.7669081765007629;0.9794439721790447
Stone, MS;-1.0131158012635166;-0.12719976889692797;0.2896462269041903;-0.8134098809389286;-0.015425157582262804;-0.4283580175840512;0.728356356032094;-0.21418781934996292;-0.3916297417996157;-0.12409134446983397;-0.5478665456282434;-0.020118107598738715;-0.6791990642800073;-0.5570948911602935;-0.23383664372441074;0.2957952731093338
Sunflower, MS;2.0612754392722805;-0.1273779334561877;-1.6308751127777295;-1.361843733643106;-1.3955164144355556;-3.6451213704692416;4.40470691112909;-0.2535703771910893;-0.35414596451487873;-0.12409134446983397;-0.5478665456282434;-2.6289407209562157;-0.6009840399502501;-0.7282096853393687;-1.5995855762718645;2.859477894620749
Tallahatchie, MS;1.2727845093466292;-0.1368186552227203;-0.7015905935768005;-0.9505183441149728;-2.463974161676813;-2.704079701269559;3.276184989319655;-0.2535703771910893;-0.166727078091194;-0.01810789455986609;-0.2119647536568085;-2.0749436408996087;-0.027407194865363922;-1.2643693737671373;-1.508989468383971;2.471041133785686
Tate, MS;-0.16675397739836748;-0.11048786405969767;-0.6706144429367695;-0.6534500072335434;0.8749562984521192;-1.1110745226897032;1.5037824618152644;-0.2535703771910893;-0.3916297417996157;-0.01810789455986609;-0.4657572187018927;-0.6194422214781594;-0.609674598209112;-0.48864897348866354;-0.19895966341506405;0.17149550964211357
Tippah, MS;-1.0492851099757023;-0.12280649787604647;-0.329876785896429;-0.33353025982277357;0.3407274248314919;-0.22538824579588443;0.49988259272098123;-0.24044285791071388;-0.4291135190843527;-0.12409134446983397;-0.28660959631712735;-0.010045433415891168;-0.38372008347870235;-0.9563627442448022;-0.9346538456512593;1.1037437356462643
Tishomingo, MS;-1.3169379944458777;-0.12404927873982666;-0.20597218333630513;0.4662691087041516;0.7859181528486829;0.6356956345175508;-0.43478280264266184;-0.24044285791071388;-0.4291135190843527;-0.12409134446983397;-0.4657572187018927;0.8008048383033244;-0.4097917582552881;-1.0134010089711605;-1.0729011531425252;0.3268702139761387
Tunica, MS;2.4736055585911996;-0.13690050396731318;-0.7325667442168315;-1.658912070524535;0.9639944440555587;-3.8357899439672165;4.563946200709562;-0.2666978964714648;-0.20421085537593095;-0.01810789455986609;-0.4806861872339564;-2.8354305417045875;-0.3663389669609785;-0.5685025441055652;-1.2758599662680006;2.175829195551038
Union, MS;-1.2301316535366318;-0.11235741967622491;0.5994077333044999;-0.37923308088145485;0.5633227888400874;-0.13927985776454055;0.402954329498085;-0.2535703771910893;-0.3916297417996157;-0.01810789455986609;-0.31646753338125494;0.08060863422973531;-0.3576484087021166;-0.5342795852697501;-0.7616135987670548;1.2746559104136923
Walthall, MS;0.20940683320836506;-0.12915930423494412;-1.135256702537234;0.07779512970535953;0.8304372256503995;-1.9045018124070832;2.38998372556746;-0.24044285791071388;-0.4291135190843527;-0.12409134446983397;-0.5329375770961796;-1.2187663353575795;-0.609674598209112;-0.7282096853393687;-1.124838439482709;1.6475552008153522
Warren, MS;0.48429357942097784;-0.1038186472450263;-0.4537813884565529;-0.699152828292225;1.053032589658995;-2.1751281747913054;2.6807685152361485;-0.2535703771910893;-0.166727078091194;-0.12409134446983397;-0.5105441242980839;-1.4554741786544936;-0.505387899102769;0.5152244856952439;-0.4007419037108265;1.0415938539126546
Washington, MS;1.8514934487416024;-0.11135484450636615;-0.9803759493370792;-0.9048155230562916;1.3201470264693103;-3.577464779873186;4.30085520053313;-0.2666978964714648;-0.24169463266066793;-0.12409134446983397;-0.5627955141603072;-2.5685046758591317;-0.4706256660673214;-0.11219642629469817;-1.5156287007802083;3.294527066756019
Wayne, MS;-0.19568942436811657;-0.13571282214947447;-0.4228052378165219;-0.4020844914107955;0.8749562984521192;-1.5600682602817089;2.0507348042873224;-0.2535703771910893;-0.4291135190843527;-0.12409134446983397;-0.5553310298942753;-0.9316951211464287;-0.6357462729856977;-1.1160698854786057;-1.24896687301742;1.9427671390500003
Webster, MS;-1.2156639300517573;-0.13661884803774396;-0.9184236480570174;-0.15071897558804767;0.5188037160383676;-0.39145442271347486;0.728356356032094;-0.2666978964714648;-0.3916297417996157;-0.12409134446983397;-0.5627955141603072;0.020172589132650753;-0.6705085060211454;-0.14641938513051328;-0.8617063302090595;1.290193380847095
Wilkinson, MS;1.9744690983630344;-0.1421926444875242;-1.6618512634177605;-0.5391929545868398;-1.3955164144355556;-3.4544527969712666;4.210850384683297;-0.2798254157518403;-0.4291135190843527;-0.12409134446983397;-0.6075824197564985;-2.447632585664963;-0.7052707390565931;-1.0818469266427906;-0.8138870487728709;1.0882062652128621
Winston, MS;0.28897931237517405;-0.13255377249854197;-0.7635428948568626;0.07779512970535953;0.5633227888400874;-2.0398149935991943;2.5284526730287404;-0.14855022294808554;-0.3916297417996157;-0.01810789455986609;-0.577724482692371;-1.31445674009463;-0.7400329720920408;-0.3175341793095884;-1.1387892316064476;1.5854053190817425
Yalobusha, MS;0.33961634457223444;-0.13506257997794763;-0.8564713467769554;0.19205218235206314;0.8304372256503995;-1.5293152645562291;1.9953472253028104;-0.2535703771910893;-0.4291135190843527;-0.12409134446983397;-0.5404020613622116;-0.9165861098721574;-0.7313424138331787;-0.9221397854089871;-1.1178630434208396;0.5443948000437742
Yazoo, MS;0.8532205282852731;-0.1329644178068544;-0.298900635256398;-1.1104782178203578;-2.330416943271654;-2.7225314987048463;3.324649120931103;-0.2535703771910893;-0.31666218723014183;-0.12409134446983397;-0.2567516592529998;-2.0598346296253376;-0.16645612700715454;-0.7966556030109987;-1.5863071114793903;2.797328012887138
Adair, MO;0.49152744116341457;-0.12458839412761795;-0.14401988205624322;-0.8591127019976099;0.9194753712538389;0.5557378456313035;-0.5247876184924942;-0.2535703771910893;0.24559447204091245;-0.01810789455986609;-0.4806861872339564;0.745405130297664;-0.3576484087021166;0.7776005034364926;-1.038780541080851;1.305730851280497
Andrew, MO;-0.24632645656517646;-0.12726978134778452;0.16574162434406647;-0.013610512412003024;0.29620835202977214;0.7156534234037991;-0.5801751974770063;-0.2535703771910893;-0.31666218723014183;-0.12409134446983397;-0.4806861872339564;0.8763498946746799;-0.6965801807977312;0.11595663261073533;0.9884544445144772;-1.366714063264735
Atchison, MO;-0.5718502349748491;-0.14437782553031653;-1.4140420582975126;1.4260283509364617;0.2071702064263327;0.7710088157096623;-0.5940220922231344;-0.24044285791071388;-0.4291135190843527;-0.01810789455986609;-0.570259998426339;0.977076636503154;-0.6791990642800073;0.21862550911818024;0.03484216603217097;-0.9472023615628672
Audrain, MO;-0.02931060429206135;-0.12909951544126785;0.04183702178394259;-0.15071897558804767;2.0769712640985363;0.30971387982746484;-0.15784490772010087;-0.24044285791071388;-0.31666218723014183;-0.12409134446983397;-0.45829273443586077;0.528842635366445;-0.28812394263122126;-0.7053943794488252;-0.35779699542630566;0.0005833348746862666
Barry, MO;-0.7165274698235925;-0.12423193268325121;-0.14401988205624322;0.6262289824095365;0.16265113362461295;0.6049426387920711;-0.6009455395961985;-0.1354227036677101;0.020691808332490715;-0.01810789455986609;-0.03281713127204318;0.5086972870007499;-0.16645612700715454;-0.7053943794488252;-0.6295853190899857;0.2647203322425289
Barton, MO;-1.2301316535366318;-0.13830250600660834;-0.4228052378165219;0.26060641394008544;0.4297655704349282;0.5987920396469755;-0.6009455395961985;-0.12229518438733461;-0.35414596451487873;-0.01810789455986609;-0.4806861872339564;0.8008048383033244;-0.5314595738793548;-0.4430183617075768;-0.5099950950413102;0.4822449183101638
Bates, MO;-0.14505239217105617;-0.13884192785816524;-1.0113520999771102;0.3977148771161293;0.3407274248314919;0.6972016259685105;-0.5594048553578143;-0.20106030006958747;-0.4291135190843527;-0.12409134446983397;-0.5030796400320521;0.8813862317661041;-0.6009840399502501;-0.9791780501353454;-0.5272234829049633;0.10934562790850375
Benton, MO;-0.260794180050051;-0.13483578334884297;-0.329876785896429;2.477193235286135;-0.015425157582262804;0.7279546216939904;-0.6078689869692624;-0.21418781934996292;-0.35414596451487873;-0.12409134446983397;-0.5404020613622116;0.9216769284974935;-0.6009840399502501;-0.9107321324637154;-1.033317881514327;0.35794515484294415
Bollinger, MO;-0.8901401516420847;-0.13859794768321412;0.1967177749840974;0.03209230864667825;0.02909391521945693;0.7587076174194702;-0.6078689869692624;-0.20106030006958747;-0.4291135190843527;-0.12409134446983397;-0.5851889669584028;0.9720402994117305;-0.7487235303509027;-1.0248086619164323;-0.725139841045955;0.46670744787676166
Boone, MO;0.9906639013915798;-0.009590170391353446;1.4357638005853361;-1.6132092494658539;0.7413990800469632;-0.13312925861944494;0.015241276606499703;-0.24044285791071388;1.0327537950203884;-0.01810789455986609;-0.4209703131057013;0.1511173535096674;-0.08824110267739739;3.173207621943544;0.1799808286688981;0.49778238874356656
Buchanan, MO;0.5493983351029122;-0.02620593251934236;0.04183702178394259;-0.6534500072335434;-0.1044633031856991;0.2912620823921771;-0.2270793814507411;-0.21418781934996292;-0.09175952352172007;0.19385900526006963;-0.22689372218887227;0.38278885971515736;-0.3402672921843928;0.09314132672019207;-0.12298667498217387;0.03165827574149118
Butler, MO;-0.7816322255055272;-0.11504033330910228;0.10378932306400451;0.054943719176018486;0.607841861641804;0.3404668755529447;-0.25477317094299723;-0.20106030006958747;-0.166727078091194;-0.12409134446983397;-0.5254730928301478;0.6043876917378005;-0.5662218069148024;-0.5913178499961085;-0.9497812106047109;0.6686945635109944
Caldwell, MO;-0.13058466868618163;-0.13796591299700386;-1.197209003817296;0.2834578244694257;-0.14898237598741884;0.7156534234037991;-0.5940220922231344;-0.2273153386303384;-0.4291135190843527;-0.12409134446983397;-0.5105441242980839;0.8914589059489509;-0.609674598209112;-0.5799101970508368;-0.3630915731600137;-0.21694125119294896
Callaway, MO;-0.16675397739836748;-0.12003747899697784;-0.08206758077618126;-0.7677070598802469;-0.4606158855994538;0.4327258627293842;-0.32400764467363746;-0.21418781934996292;-0.2791784099454049;-0.12409134446983397;-0.5254730928301478;0.6748964110177319;-0.5836029234325263;0.3441096915161688;0.40941253046291376;-0.7141403050618296
Camden, MO;-0.4633423088382916;-0.11230647858699033;-0.20597218333630513;1.6088396351711876;0.29620835202977214;0.7156534234037991;-0.5940220922231344;-0.21418781934996292;-0.2791784099454049;-0.12409134446983397;-0.4657572187018927;0.8713135575832566;-0.4184823165141499;0.15017959144655044;-0.0897064720845804;-0.3723159555269741
Cape Girardeau, MO;-0.6369549906567835;-0.07467848705256813;0.568431582664469;-0.4706387229988178;0.7859181528486829;0.22360549179612182;-0.10245732873558872;-0.24044285791071388;-0.016791968952246186;-0.12409134446983397;-0.49561515576602017;0.4885519386350548;-0.4532445495495976;0.8916770328892093;0.04282605309093709;-0.06156654685892384
